who,problem,when,try,problem_len,input_len,output_len,diff,result
*ayush_91,B,2024-05-26 18:41:00,2,67,38,37,0,0
*ayushhirdani13,B,2024-05-26 18:23:00,3,67,38,37,0,0
*ayushjee79,A,2024-05-26 19:04:00,2,66,35,38,0,0
*ayushjee79,B,2024-05-26 19:22:00,2,67,38,37,0,0
*ayushsinge2027a8975,C,2024-05-26 18:28:00,4,133,64,14,1,0
*ayushsinge2027a8975,D,2024-05-26 18:55:00,2,60,60,56,1,0
*ayushsinghiitdcse2027a,A,2024-05-26 18:12:00,1,66,35,38,0,0
*bcacjd,C,2024-05-26 19:16:00,4,133,64,14,1,0
*beastslayer2356,B,2024-05-26 18:37:00,2,67,38,37,0,0
*beastslayer2356,A,2024-05-26 18:43:00,3,66,35,38,0,0
*beastslayer2356,C,2024-05-26 18:52:00,14,133,64,14,1,0
*bekama_,C,2024-05-26 19:33:00,1,133,64,14,1,0
*benz_harshik,B,2024-05-26 19:08:00,6,67,38,37,0,0
*black__hole6,B,2024-05-26 18:38:00,2,67,38,37,0,1
*blyat,D,2024-05-26 18:21:00,16,60,60,56,1,1
*blyat,E,2024-05-26 19:08:00,16,238,45,215,2,0
*brenner1,D,2024-05-26 18:46:00,2,60,60,56,1,1
*brenner1,C,2024-05-26 19:07:00,4,133,64,14,1,1
*bsroy475,B,2024-05-26 18:51:00,1,67,38,37,0,0
*bud123,B,2024-05-26 19:32:00,1,67,38,37,0,0
*bupt_magicstar,E,2024-05-26 18:19:00,1,238,45,215,2,0
*burhan_uddin,A,2024-05-26 18:18:00,5,66,35,38,0,0
*burhan_uddin,B,2024-05-26 19:33:00,1,67,38,37,0,0
*chaitanya_2408,B,2024-05-26 18:38:00,2,67,38,37,0,0
*chaitanya_2408,C,2024-05-26 19:24:00,2,133,64,14,1,0
*choder_17,B,2024-05-26 18:21:00,3,67,38,37,0,0
*chumlee123,B,2024-05-26 19:01:00,4,67,38,37,0,0
*chumlee123,A,2024-05-26 19:26:00,2,66,35,38,0,0
*chumlee123,C,2024-05-26 19:33:00,2,133,64,14,1,0
*code_018,B,2024-05-26 18:18:00,1,67,38,37,0,0
*code_RN,B,2024-05-26 18:43:00,3,67,38,37,0,0
*coder_supreme,D,2024-05-26 18:50:00,1,60,60,56,1,1
*codewizard_17,B,2024-05-26 18:35:00,2,67,38,37,0,0
*coding_sucks_1001001,B,2024-05-26 18:36:00,4,67,38,37,0,0
*coding_sucks_1001001,C,2024-05-26 19:34:00,1,133,64,14,1,0
*cper,B,2024-05-26 19:25:00,2,67,38,37,0,1
*cper,A,2024-05-26 19:28:00,2,66,35,38,0,1
*cper,C,2024-05-26 19:34:00,1,133,64,14,1,0
*cuiaoxiang,D,2024-05-26 18:52:00,8,60,60,56,1,0
*d1kiss,A,2024-05-26 18:31:00,3,66,35,38,0,0
*dannalc,B,2024-05-26 18:30:00,7,67,38,37,0,1
*dannalc,C,2024-05-26 18:30:00,3,133,64,14,1,1
*dannalc,D,2024-05-26 19:30:00,4,60,60,56,1,0
*daulet.sabden,B,2024-05-26 18:31:00,3,67,38,37,0,0
*dddddddddddddddddd,B,2024-05-26 19:11:00,2,67,38,37,0,0
*deathDREAD,B,2024-05-26 19:28:00,2,67,38,37,0,0
*debugThis,B,2024-05-26 18:15:00,1,67,38,37,0,0
*debugThis,C,2024-05-26 19:19:00,4,133,64,14,1,0
*deepak04_iiitn,B,2024-05-26 18:44:00,2,67,38,37,0,0
*deepakkishore4578,B,2024-05-26 18:22:00,3,67,38,37,0,0
*deepanshivarshney2,B,2024-05-26 18:31:00,2,67,38,37,0,0
*deepanshivarshney2,C,2024-05-26 19:29:00,2,133,64,14,1,0
*delusionX,B,2024-05-26 19:20:00,2,67,38,37,0,0
*demid22,B,2024-05-26 18:52:00,2,67,38,37,0,0
*depsiii,B,2024-05-26 18:32:00,2,67,38,37,0,0
*depsiii,C,2024-05-26 18:56:00,7,133,64,14,1,0
*deyvang,B,2024-05-26 18:28:00,5,67,38,37,0,0
*deyvang,C,2024-05-26 19:24:00,7,133,64,14,1,0
*dhruvpathak414,B,2024-05-26 18:18:00,1,67,38,37,0,0
*dirty_keys,B,2024-05-26 18:20:00,2,67,38,37,0,0
*dirty_keys,C,2024-05-26 19:19:00,6,133,64,14,1,0
*dreamoon_love_AA,D,2024-05-26 18:14:00,2,60,60,56,1,1
*dreamoon_love_AA,E,2024-05-26 19:02:00,5,238,45,215,2,1
*drishti001,B,2024-05-26 18:12:00,4,67,38,37,0,0
*duniyahiladenge,B,2024-05-26 19:05:00,2,67,38,37,0,0
*dyktr_06,C,2024-05-26 18:24:00,8,133,64,14,1,1
*dyktr_06,D,2024-05-26 19:22:00,12,60,60,56,1,1
*dyppp,E,2024-05-26 19:19:00,4,238,45,215,2,0
*e3e,A,2024-05-26 18:23:00,3,66,35,38,0,1
*e3e,B,2024-05-26 18:24:00,7,67,38,37,0,1
*e3e,C,2024-05-26 18:30:00,3,133,64,14,1,1
*ebi_fly,C,2024-05-26 19:13:00,2,133,64,14,1,1
*edisnimorF,E,2024-05-26 18:32:00,10,238,45,215,2,0
*eggag32,C,2024-05-26 18:16:00,1,133,64,14,1,1
*eggag32,D,2024-05-26 19:06:00,2,60,60,56,1,1
*erray,B,2024-05-26 18:42:00,3,67,38,37,0,1
*erray,C,2024-05-26 18:46:00,4,133,64,14,1,1
*expertgaming,C,2024-05-26 19:23:00,2,133,64,14,1,0
*f202211753,B,2024-05-26 18:13:00,1,67,38,37,0,0
*filliones,B,2024-05-26 18:16:00,8,67,38,37,0,0
*filliones,A,2024-05-26 18:31:00,6,66,35,38,0,0
*filliones,C,2024-05-26 19:16:00,9,133,64,14,1,0
*fishcathu.,C,2024-05-26 18:36:00,2,133,64,14,1,1
*fishcathu.,D,2024-05-26 19:09:00,4,60,60,56,1,1
*flashmt,D,2024-05-26 18:57:00,4,60,60,56,1,1
*flashmt,E,2024-05-26 19:15:00,8,238,45,215,2,0
*foonssk,B,2024-05-26 18:36:00,2,67,38,37,0,0
*gateway_1916,B,2024-05-26 18:36:00,2,67,38,37,0,0
*gateway_1916,C,2024-05-26 19:30:00,1,133,64,14,1,0
*gautam_0001,B,2024-05-26 18:22:00,3,67,38,37,0,0
*gentleman753,B,2024-05-26 18:56:00,2,67,38,37,0,0
*gloria_mundi,D,2024-05-26 19:20:00,2,60,60,56,1,1
*goli_,C,2024-05-26 19:21:00,2,133,64,14,1,0
*golomb,D,2024-05-26 18:13:00,1,60,60,56,1,0
*golomb,C,2024-05-26 18:30:00,2,133,64,14,1,1
*gorapalliraju2004,B,2024-05-26 18:16:00,4,67,38,37,0,0
*gorapalliraju2004,C,2024-05-26 19:34:00,1,133,64,14,1,0
*gren1nja2k4,B,2024-05-26 18:15:00,4,67,38,37,0,0
*haloi,B,2024-05-26 18:50:00,1,67,38,37,0,0
*hank55663,E,2024-05-26 18:15:00,7,238,45,215,2,1
*harini.t,B,2024-05-26 18:15:00,1,67,38,37,0,0
*harini.t,C,2024-05-26 18:32:00,2,133,64,14,1,0
*harini.t,D,2024-05-26 18:58:00,2,60,60,56,1,0
*harish-M,B,2024-05-26 18:17:00,1,67,38,37,0,0
*harish-M,C,2024-05-26 19:18:00,2,133,64,14,1,0
*harrakki,B,2024-05-26 18:21:00,3,67,38,37,0,0
*harrakki,C,2024-05-26 19:30:00,1,133,64,14,1,0
*hdverma,B,2024-05-26 18:27:00,4,67,38,37,0,0
*hitonanode,D,2024-05-26 18:25:00,5,60,60,56,1,1
*hitonanode,E,2024-05-26 18:40:00,8,238,45,215,2,1
*hnakedpcoding,B,2024-05-26 18:15:00,1,67,38,37,0,0
*hustler_96,B,2024-05-26 18:27:00,4,67,38,37,0,0
*hxrshit_m,C,2024-05-26 18:56:00,6,133,64,14,1,0
*hxrshit_m,B,2024-05-26 19:05:00,2,67,38,37,0,0
*hxu10,C,2024-05-26 18:41:00,2,133,64,14,1,1
*hxu10,D,2024-05-26 19:00:00,2,60,60,56,1,1
*i_am_asleep,D,2024-05-26 18:25:00,5,60,60,56,1,0
*i_am_asleep,E,2024-05-26 18:34:00,2,238,45,215,2,0
*i_am_asleep,B,2024-05-26 18:40:00,7,67,38,37,0,0
*i_am_asleep,C,2024-05-26 19:22:00,5,133,64,14,1,0
*iamnifer,E,2024-05-26 18:42:00,5,238,45,215,2,1
*iamnifer,D,2024-05-26 19:05:00,2,60,60,56,1,1
*iamsahilkr,B,2024-05-26 18:19:00,1,67,38,37,0,0
*iamsahilkr,C,2024-05-26 19:34:00,1,133,64,14,1,0
*ic23btech11023,B,2024-05-26 18:38:00,2,67,38,37,0,0
*im_raja,B,2024-05-26 18:15:00,3,67,38,37,0,0
*imsahilkr01,B,2024-05-26 18:12:00,2,67,38,37,0,0
*imsahilkr01,C,2024-05-26 19:34:00,1,133,64,14,1,0
*invertedwinger,C,2024-05-26 18:39:00,2,133,64,14,1,1
*invertedwinger,D,2024-05-26 19:26:00,2,60,60,56,1,1
*its_bhavik7,B,2024-05-26 18:32:00,4,67,38,37,0,0
*jagamlm10,B,2024-05-26 18:45:00,4,67,38,37,0,0
*jaggudixit686,B,2024-05-26 18:24:00,10,67,38,37,0,0
*jaggudixit686,C,2024-05-26 19:27:00,4,133,64,14,1,0
*jason_sun,D,2024-05-26 18:44:00,2,60,60,56,1,1
*jason_sun,E,2024-05-26 19:07:00,2,238,45,215,2,1
*jayvr18,B,2024-05-26 18:40:00,3,67,38,37,0,0
*jdurie,D,2024-05-26 18:33:00,4,60,60,56,1,1
*jdurie,E,2024-05-26 19:04:00,4,238,45,215,2,1
*jesuswr,C,2024-05-26 18:20:00,3,133,64,14,1,1
*jiangly,E,2024-05-26 18:46:00,2,238,45,215,2,1
*jiangly,D,2024-05-26 19:00:00,2,60,60,56,1,1
*jiangly,C,2024-05-26 19:06:00,2,133,64,14,1,1
*jiangly,B,2024-05-26 19:08:00,2,67,38,37,0,1
*jiangly,A,2024-05-26 19:09:00,2,66,35,38,0,1
*junosv,C,2024-05-26 19:02:00,4,133,64,14,1,0
*junosv,B,2024-05-26 19:30:00,2,67,38,37,0,0
*kabuto_294,B,2024-05-26 18:32:00,12,67,38,37,0,0
*kafamcokkaristi,C,2024-05-26 18:15:00,2,133,64,14,1,1
*kafamcokkaristi,E,2024-05-26 19:02:00,6,238,45,215,2,0
*karam0220,A,2024-05-26 18:28:00,4,66,35,38,0,0
*kaustubhr168,B,2024-05-26 18:42:00,3,67,38,37,0,0
*kaustubhr168,C,2024-05-26 19:34:00,1,133,64,14,1,0
*kefaa,D,2024-05-26 18:29:00,4,60,60,56,1,1
*kevinyang,D,2024-05-26 18:20:00,2,60,60,56,1,1
*kirigaya07,B,2024-05-26 18:14:00,1,67,38,37,0,0
*klu-2100030642,B,2024-05-26 18:13:00,1,67,38,37,0,0
*kotatsugame,D,2024-05-26 18:33:00,2,60,60,56,1,1
*kshitij_sodani,D,2024-05-26 18:32:00,2,60,60,56,1,1
*kshitij_sodani,C,2024-05-26 18:54:00,3,133,64,14,1,1
*kusha08,B,2024-05-26 18:37:00,2,67,38,37,0,0
*lessgo_2814,B,2024-05-26 18:30:00,3,67,38,37,0,0
*letritien,B,2024-05-26 18:30:00,3,67,38,37,0,0
*letritien,C,2024-05-26 19:27:00,2,133,64,14,1,0
*libobil,D,2024-05-26 18:17:00,1,60,60,56,1,1
*libobil,E,2024-05-26 18:56:00,8,238,45,215,2,1
*liympanda,D,2024-05-26 18:12:00,1,60,60,56,1,1
*liympanda,E,2024-05-26 18:37:00,4,238,45,215,2,1
*mahi7code,B,2024-05-26 18:24:00,5,67,38,37,0,0
*mahi7code,C,2024-05-26 19:34:00,1,133,64,14,1,0
*maspy,E,2024-05-26 18:17:00,3,238,45,215,2,1
*maspy,C,2024-05-26 18:48:00,2,133,64,14,1,1
*mban259,D,2024-05-26 18:28:00,7,60,60,56,1,1
*mban259,E,2024-05-26 19:10:00,6,238,45,215,2,0
*misorin,D,2024-05-26 18:36:00,2,60,60,56,1,1
*moaz_hisham,A,2024-05-26 18:34:00,2,66,35,38,0,0
*moaz_hisham,B,2024-05-26 18:47:00,2,67,38,37,0,0
*moaz_hisham,C,2024-05-26 19:25:00,2,133,64,14,1,0
*mohamedshamekh522,A,2024-05-26 19:27:00,2,66,35,38,0,0
*mohamedshamekh522,B,2024-05-26 19:28:00,2,67,38,37,0,0
*mohummed_90,B,2024-05-26 18:25:00,5,67,38,37,0,0
*mohummed_90,A,2024-05-26 18:28:00,18,66,35,38,0,0
*moshiii,B,2024-05-26 18:30:00,5,67,38,37,0,0
*mraron,B,2024-05-26 18:19:00,9,67,38,37,0,1
*muntaseer_jaheen,B,2024-05-26 18:22:00,3,67,38,37,0,0
*mymelo,B,2024-05-26 18:19:00,1,67,38,37,0,0
*myst-6,C,2024-05-26 18:32:00,6,133,64,14,1,1
*myst-6,E,2024-05-26 19:08:00,8,238,45,215,2,0
*neal,D,2024-05-26 18:29:00,25,60,60,56,1,1
*neal,E,2024-05-26 19:16:00,2,238,45,215,2,1
*nevermind0109,B,2024-05-26 18:17:00,8,67,38,37,0,0
*nevermind0109,C,2024-05-26 19:29:00,4,133,64,14,1,0
*new113322,B,2024-05-26 18:13:00,2,67,38,37,0,0
*new113322,C,2024-05-26 19:26:00,10,133,64,14,1,0
*nifeshe,D,2024-05-26 19:00:00,2,60,60,56,1,1
*nisan76,B,2024-05-26 18:41:00,2,67,38,37,0,0
*nishant0311111,B,2024-05-26 18:18:00,1,67,38,37,0,0
*nishant0311111,C,2024-05-26 18:46:00,4,133,64,14,1,0
*nishant0311111,D,2024-05-26 18:46:00,2,60,60,56,1,0
*nishchaysingla123,C,2024-05-26 19:33:00,2,133,64,14,1,0
*njklomjh,C,2024-05-26 18:15:00,11,133,64,14,1,0
*nlzsfy,B,2024-05-26 18:26:00,8,67,38,37,0,0
*nomercy2002,B,2024-05-26 18:34:00,2,67,38,37,0,0
*noneface07,C,2024-05-26 19:26:00,2,133,64,14,1,0
*not_insync,B,2024-05-26 18:14:00,1,67,38,37,0,0
*not_insync,C,2024-05-26 19:16:00,7,133,64,14,1,0
*nourcs19,A,2024-05-26 19:06:00,2,66,35,38,0,0
*nourcs19,B,2024-05-26 19:18:00,2,67,38,37,0,0
*nuip,D,2024-05-26 18:15:00,1,60,60,56,1,1
*nuip,E,2024-05-26 18:29:00,13,238,45,215,2,1
*okmijn123,C,2024-05-26 19:30:00,1,133,64,14,1,0
*omsincoconut,C,2024-05-26 18:23:00,3,133,64,14,1,1
*omsincoconut,D,2024-05-26 19:07:00,7,60,60,56,1,1
*orz,D,2024-05-26 18:25:00,13,60,60,56,1,1
*orz,E,2024-05-26 19:26:00,6,238,45,215,2,1
*overdamp,C,2024-05-26 19:24:00,2,133,64,14,1,0
*palakag2005,C,2024-05-26 18:38:00,4,133,64,14,1,0
*palakag2005,B,2024-05-26 19:17:00,2,67,38,37,0,0
*parsa-golestani,D,2024-05-26 18:28:00,13,60,60,56,1,1
*parsa-golestani,E,2024-05-26 19:25:00,4,238,45,215,2,1
*patelprincekumar2001,B,2024-05-26 19:06:00,2,67,38,37,0,0
*paula,D,2024-05-26 18:18:00,1,60,60,56,1,1
*paula,E,2024-05-26 19:12:00,9,238,45,215,2,0
*persevere_76,B,2024-05-26 18:33:00,2,67,38,37,0,0
*peti1234,C,2024-05-26 18:13:00,1,133,64,14,1,1
*peti1234,D,2024-05-26 18:34:00,2,60,60,56,1,1
*phoenixxx01,B,2024-05-26 18:15:00,1,67,38,37,0,0
*physics0523,D,2024-05-26 18:37:00,2,60,60,56,1,1
*physics0523,E,2024-05-26 19:18:00,6,238,45,215,2,1
*picxis,B,2024-05-26 19:23:00,2,67,38,37,0,0
*polosatic,C,2024-05-26 18:25:00,4,133,64,14,1,1
*potato167,C,2024-05-26 18:16:00,1,133,64,14,1,1
*potato167,D,2024-05-26 18:51:00,2,60,60,56,1,0
*potato167,E,2024-05-26 19:10:00,4,238,45,215,2,1
*prajwal311,B,2024-05-26 18:47:00,2,67,38,37,0,0
*prasoon.thakur0204,B,2024-05-26 18:21:00,3,67,38,37,0,0
*prince239,A,2024-05-26 18:20:00,3,66,35,38,0,0
*prince239,B,2024-05-26 18:21:00,3,67,38,37,0,0
*priyanshupatel02ce,B,2024-05-26 18:48:00,2,67,38,37,0,0
*priyanshushaw2807,B,2024-05-26 18:28:00,4,67,38,37,0,0
*propane,E,2024-05-26 18:28:00,7,238,45,215,2,1
*propane,D,2024-05-26 18:48:00,2,60,60,56,1,1
*propane,C,2024-05-26 18:56:00,4,133,64,14,1,1
*propane,B,2024-05-26 19:07:00,4,67,38,37,0,1
*propane,A,2024-05-26 19:18:00,2,66,35,38,0,1
*pulitkgp,B,2024-05-26 18:13:00,2,67,38,37,0,0
*pulitkgp,C,2024-05-26 19:33:00,1,133,64,14,1,0
*qq11123334,C,2024-05-26 18:54:00,4,133,64,14,1,1
*question_master,B,2024-05-26 18:36:00,4,67,38,37,0,0
*raaj6395,B,2024-05-26 18:56:00,3,67,38,37,0,0
*rachilles,C,2024-05-26 18:58:00,9,133,64,14,1,0
*rachilles,B,2024-05-26 19:33:00,1,67,38,37,0,0
*raghavvmittal11,C,2024-05-26 18:25:00,7,133,64,14,1,0
*rahulnitrkl2024,A,2024-05-26 18:26:00,8,66,35,38,0,0
*rahulnitrkl2024,B,2024-05-26 18:32:00,7,67,38,37,0,0
*rahulnitrkl2024,C,2024-05-26 19:06:00,8,133,64,14,1,0
*ram_03_krishna,B,2024-05-26 18:14:00,5,67,38,37,0,0
*ram_03_krishna,C,2024-05-26 19:26:00,3,133,64,14,1,0
*ravishankarks199,B,2024-05-26 18:34:00,2,67,38,37,0,0
*ridoyhasan87,B,2024-05-26 18:15:00,2,67,38,37,0,0
*ripity,C,2024-05-26 18:16:00,6,133,64,14,1,1
*ripity,D,2024-05-26 18:58:00,6,60,60,56,1,1
*rishav2511,B,2024-05-26 18:15:00,2,67,38,37,0,0
*risujiroh,D,2024-05-26 18:24:00,5,60,60,56,1,1
*risujiroh,E,2024-05-26 19:08:00,2,238,45,215,2,1
*ritwikdurga,B,2024-05-26 18:13:00,4,67,38,37,0,0
*ritwikdurga,C,2024-05-26 19:06:00,10,133,64,14,1,0
*rniya,D,2024-05-26 18:30:00,3,60,60,56,1,1
*rohit32.agarwal,C,2024-05-26 19:19:00,2,133,64,14,1,0
*rudraksh_045,B,2024-05-26 18:42:00,3,67,38,37,0,0
*sachingiri01,B,2024-05-26 18:48:00,4,67,38,37,0,0
*sachingiri01,C,2024-05-26 19:16:00,4,133,64,14,1,0
*samiksha_deore2804,B,2024-05-26 18:17:00,1,67,38,37,0,0
*samjub,A,2024-05-26 18:14:00,1,66,35,38,0,0
*samjub,B,2024-05-26 18:29:00,4,67,38,37,0,0
*sammyuri,E,2024-05-26 19:01:00,11,238,45,215,2,0
*sarthakmanna,B,2024-05-26 18:24:00,8,67,38,37,0,1
*sarthakmanna,C,2024-05-26 18:47:00,18,133,64,14,1,0
*sd25,C,2024-05-26 18:32:00,2,133,64,14,1,0
*sd25,B,2024-05-26 18:47:00,4,67,38,37,0,0
*sevlll777,D,2024-05-26 18:32:00,2,60,60,56,1,1
*sevlll777,E,2024-05-26 18:56:00,4,238,45,215,2,1
*shahin06,B,2024-05-26 18:30:00,4,67,38,37,0,0
*shantanu46449,A,2024-05-26 18:31:00,4,66,35,38,0,0
*shantanu46449,B,2024-05-26 19:00:00,17,67,38,37,0,0
*shashwat.c,B,2024-05-26 19:07:00,2,67,38,37,0,0
*sheercold,C,2024-05-26 18:21:00,3,133,64,14,1,1
*sheercold,D,2024-05-26 18:55:00,2,60,60,56,1,1
*sheercold,E,2024-05-26 19:11:00,5,238,45,215,2,0
*shevlopmes,C,2024-05-26 18:15:00,1,133,64,14,1,1
*shevlopmes,D,2024-05-26 19:04:00,10,60,60,56,1,1
*shiroboyy,C,2024-05-26 19:20:00,3,133,64,14,1,0
*shivkumargupta,A,2024-05-26 19:04:00,4,66,35,38,0,0
*shivkumargupta,B,2024-05-26 19:08:00,5,67,38,37,0,0
*shivkumargupta,C,2024-05-26 19:30:00,1,133,64,14,1,0
*shrey.agrawal,B,2024-05-26 18:15:00,1,67,38,37,0,0
*shrey.agrawal,C,2024-05-26 19:33:00,1,133,64,14,1,0
*shruti_jaiswal19,B,2024-05-26 19:06:00,2,67,38,37,0,0
*shruti_jaiswal19,A,2024-05-26 19:16:00,2,66,35,38,0,0
*shruti_jaiswal19,C,2024-05-26 19:28:00,2,133,64,14,1,0
*shubham.sadhukhan27,B,2024-05-26 18:13:00,1,67,38,37,0,0
*sky_raider,A,2024-05-26 18:28:00,4,66,35,38,0,0
*sky_raider,B,2024-05-26 18:28:00,4,67,38,37,0,0
*snamandeep40,B,2024-05-26 18:26:00,4,67,38,37,0,0
*snehabarman_04,B,2024-05-26 19:13:00,2,67,38,37,0,0
*soumyo_31,B,2024-05-26 18:34:00,2,67,38,37,0,0
*soumyo_31,C,2024-05-26 19:18:00,4,133,64,14,1,0
*spam_ride,C,2024-05-26 19:15:00,10,133,64,14,1,0
*srijak_073,B,2024-05-26 18:26:00,6,67,38,37,0,0
*srijon_32,B,2024-05-26 19:33:00,2,67,38,37,0,0
*sstrong,C,2024-05-26 18:17:00,1,133,64,14,1,1
*sstrong,D,2024-05-26 18:31:00,5,60,60,56,1,1
*sstrong,E,2024-05-26 19:33:00,3,238,45,215,2,0
*st179052,C,2024-05-26 18:34:00,2,133,64,14,1,0
*st179052,B,2024-05-26 18:54:00,2,67,38,37,0,0
*sujay123,C,2024-05-26 19:28:00,2,133,64,14,1,0
*sumon123,B,2024-05-26 18:19:00,4,67,38,37,0,1
*sumon123,C,2024-05-26 19:04:00,2,133,64,14,1,1
*sunkuangzheng,C,2024-05-26 18:15:00,2,133,64,14,1,0
*sunkuangzheng,E,2024-05-26 18:46:00,14,238,45,215,2,1
*superashutosh018,C,2024-05-26 18:45:00,4,133,64,14,1,0
*superashutosh018,B,2024-05-26 18:53:00,2,67,38,37,0,0
*talhakhondoker,B,2024-05-26 18:54:00,2,67,38,37,0,0
*tatata96,C,2024-05-26 18:22:00,4,133,64,14,1,1
*tatata96,D,2024-05-26 19:16:00,2,60,60,56,1,1
*tenkei,C,2024-05-26 18:22:00,4,133,64,14,1,1
*theRealAshu,B,2024-05-26 18:16:00,1,67,38,37,0,0
*theRealAshu,C,2024-05-26 19:28:00,2,133,64,14,1,0
*toor,C,2024-05-26 18:14:00,1,133,64,14,1,1
*toor,B,2024-05-26 18:26:00,4,67,38,37,0,1
*toor,D,2024-05-26 18:49:00,4,60,60,56,1,0
*tourist,E,2024-05-26 18:22:00,4,238,45,215,2,1
*towrist,E,2024-05-26 18:19:00,11,238,45,215,2,1
*traveler_47,B,2024-05-26 18:32:00,8,67,38,37,0,0
*trump_Fan,A,2024-05-26 18:21:00,6,66,35,38,0,0
*trump_Fan,B,2024-05-26 18:27:00,4,67,38,37,0,0
*trump_Fan,C,2024-05-26 18:48:00,4,133,64,14,1,0
*tsuryansh185,A,2024-05-26 18:17:00,1,66,35,38,0,0
*tsuryansh185,B,2024-05-26 18:27:00,8,67,38,37,0,0
*turkhuu622,C,2024-05-26 18:40:00,2,133,64,14,1,1
*turkhuu622,D,2024-05-26 19:23:00,3,60,60,56,1,0
*tyr0Whiz,E,2024-05-26 18:12:00,17,238,45,215,2,0
*udbhavsai07,B,2024-05-26 18:47:00,4,67,38,37,0,0
*unknown_19,B,2024-05-26 18:16:00,1,67,38,37,0,0
*vakadamukesh,B,2024-05-26 18:29:00,7,67,38,37,0,0
*vatsal_04,C,2024-05-26 19:06:00,10,133,64,14,1,0
*vegetable_cos,B,2024-05-26 18:17:00,1,67,38,37,0,0
*vidfurlan,B,2024-05-26 18:18:00,1,67,38,37,0,0
*vidfurlan,C,2024-05-26 19:34:00,1,133,64,14,1,0
*vijaysingh2219,B,2024-05-26 19:02:00,3,67,38,37,0,0
*warner1129,D,2024-05-26 18:22:00,3,60,60,56,1,1
*warner1129,E,2024-05-26 18:57:00,9,238,45,215,2,0
*weedish_16,B,2024-05-26 18:53:00,3,67,38,37,0,0
*weedish_16,D,2024-05-26 18:57:00,12,60,60,56,1,0
*weedish_16,C,2024-05-26 19:28:00,2,133,64,14,1,0
*winner_0,B,2024-05-26 18:26:00,4,67,38,37,0,0
*wuhudsm,C,2024-05-26 18:54:00,2,133,64,14,1,1
*wuhudsm,D,2024-05-26 19:30:00,2,60,60,56,1,0
*xwudd,C,2024-05-26 19:19:00,4,133,64,14,1,0
*yuvg03,B,2024-05-26 18:27:00,4,67,38,37,0,0
*yuvg03,C,2024-05-26 18:55:00,2,133,64,14,1,0
*yy_chen,C,2024-05-26 18:20:00,9,133,64,14,1,1
*zakiii009,B,2024-05-26 18:42:00,12,67,38,37,0,0
*zdc123456,E,2024-05-26 18:48:00,2,238,45,215,2,1
*zse,C,2024-05-26 18:43:00,3,133,64,14,1,1
*zse,D,2024-05-26 19:16:00,6,60,60,56,1,1
*zyphon12342,B,2024-05-26 18:22:00,6,67,38,37,0,0
*zyphon12342,C,2024-05-26 19:07:00,2,133,64,14,1,0
--tofu--,C,2024-05-26 18:13:00,7,133,64,14,1,1
-0eiqe,C,2024-05-26 19:12:00,6,133,64,14,1,1
-1,B,2024-05-26 19:22:00,7,67,38,37,0,1
-40_degrees,B,2024-05-26 18:14:00,7,67,38,37,0,1
-49,B,2024-05-26 18:48:00,3,67,38,37,0,0
-Aalaa-,B,2024-05-26 18:14:00,1,67,38,37,0,1
-Bidhan-,B,2024-05-26 18:13:00,1,67,38,37,0,1
-Bidhan-,C,2024-05-26 19:02:00,4,133,64,14,1,0
-Ibrahim-,A,2024-05-26 18:42:00,3,66,35,38,0,1
-Sentinel_Prime-,C,2024-05-26 18:14:00,3,133,64,14,1,0
-_shady_-,B,2024-05-26 18:28:00,7,67,38,37,0,1
-dub-otrezkov-,C,2024-05-26 18:16:00,6,133,64,14,1,1
-dub-otrezkov-,D,2024-05-26 18:46:00,6,60,60,56,1,1
-dub-otrezkov-,B,2024-05-26 19:10:00,2,67,38,37,0,1
-proof-by-ac-,C,2024-05-26 18:57:00,5,133,64,14,1,0
-ved-ansh-,B,2024-05-26 18:34:00,2,67,38,37,0,1
..ArwaGalal..,A,2024-05-26 18:15:00,5,66,35,38,0,1
.E.V.A,B,2024-05-26 19:30:00,2,67,38,37,0,1
.JUST_JO,B,2024-05-26 18:59:00,3,67,38,37,0,0
.Magek,B,2024-05-26 18:19:00,3,67,38,37,0,1
.Magek,C,2024-05-26 19:27:00,5,133,64,14,1,1
.Ra-FTIS.,A,2024-05-26 18:17:00,1,66,35,38,0,1
.Terist,B,2024-05-26 18:44:00,4,67,38,37,0,1
.dpkg,C,2024-05-26 18:37:00,2,133,64,14,1,0
.dpkg,D,2024-05-26 19:15:00,10,60,60,56,1,0
.dragonman164,B,2024-05-26 18:25:00,7,67,38,37,0,1
.dragonman164,C,2024-05-26 19:02:00,14,133,64,14,1,1
.luvngl.,A,2024-05-26 18:37:00,2,66,35,38,0,0
.utk.,B,2024-05-26 18:58:00,3,67,38,37,0,1
.utk.,C,2024-05-26 19:30:00,3,133,64,14,1,0
0,C,2024-05-26 18:39:00,3,133,64,14,1,1
0,D,2024-05-26 19:29:00,5,60,60,56,1,1
008-Zhangirkhan-,A,2024-05-26 19:05:00,6,66,35,38,0,0
009_Ajeet,B,2024-05-26 19:57:00,1,67,38,37,0,1
00oo00oo,B,2024-05-26 18:40:00,9,67,38,37,0,1
011_Altafhussain,B,2024-05-26 18:44:00,2,67,38,37,0,1
012anand,B,2024-05-26 18:41:00,2,67,38,37,0,1
01sofia,E,2024-05-26 18:52:00,12,238,45,215,2,0
