who,problem,when,try,problem_len,input_len,output_len,diff,result,start_time,consume_time
_SLHT,D,2024-03-22 18:19:00,1,115,96,25,1,1,2024-03-22 17:35:00,44.0
_SLHT,A,2024-03-22 18:22:00,1,139,85,21,0,1,2024-03-22 18:19:00,3.0
_SLHT,B,2024-03-22 18:27:00,1,95,95,23,0,1,2024-03-22 18:22:00,5.0
_SLHT,C,2024-03-22 18:36:00,1,95,116,44,1,1,2024-03-22 18:27:00,9.0
_Shashanksingh,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
_Shashanksingh,B,2024-03-22 18:28:00,1,95,95,23,0,1,2024-03-22 17:46:00,42.0
_Shimla_05_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_Shimla_05_,B,2024-03-22 17:55:00,1,95,95,23,0,1,2024-03-22 17:41:00,14.0
_Shimla_05_,C,2024-03-22 18:40:00,1,95,116,44,1,1,2024-03-22 17:55:00,45.0
_Solver,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
_Solver,B,2024-03-22 18:02:00,1,95,95,23,0,1,2024-03-22 17:44:00,18.0
_Solyman_,A,2024-03-22 17:40:00,2,139,85,21,0,1,2024-03-22 17:35:00,5.0
_Solyman_,B,2024-03-22 17:48:00,1,95,95,23,0,1,2024-03-22 17:40:00,8.0
_Solyman_,C,2024-03-22 18:18:00,1,95,116,44,1,0,2024-03-22 17:48:00,30.0
_Tawsif_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_Tawsif_,B,2024-03-22 19:22:00,4,95,95,23,0,0,2024-03-22 17:41:00,101.0
_Theyvansh_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_Theyvansh_,B,2024-03-22 18:14:00,1,95,95,23,0,1,2024-03-22 17:41:00,33.0
_Unseen_,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
_Unseen_,B,2024-03-22 17:56:00,1,95,95,23,0,1,2024-03-22 17:38:00,18.0
_Vengeance_,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_Vengeance_,B,2024-03-22 18:11:00,1,95,95,23,0,1,2024-03-22 17:40:00,31.0
_Watermelon,A,2024-03-22 17:49:00,2,139,85,21,0,1,2024-03-22 17:35:00,14.0
_Watermelon,C,2024-03-22 18:31:00,2,95,116,44,1,0,2024-03-22 17:49:00,42.0
_Watermelon,B,2024-03-22 18:56:00,9,95,95,23,0,0,2024-03-22 18:31:00,25.0
_ZDmitriy_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_ZDmitriy_,B,2024-03-22 18:15:00,5,95,95,23,0,0,2024-03-22 17:41:00,34.0
__11145,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
__11145,B,2024-03-22 18:13:00,3,95,95,23,0,0,2024-03-22 17:45:00,28.0
__AA,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
__AA,B,2024-03-22 17:55:00,1,95,95,23,0,1,2024-03-22 17:46:00,9.0
__AA,C,2024-03-22 19:25:00,5,95,116,44,1,0,2024-03-22 17:55:00,90.0
__AS_IF___KABIR__,A,2024-03-22 17:48:00,3,139,85,21,0,1,2024-03-22 17:35:00,13.0
__AS_IF___KABIR__,B,2024-03-22 18:18:00,1,95,95,23,0,1,2024-03-22 17:48:00,30.0
__Algorit__,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
__Algorit__,B,2024-03-22 17:48:00,1,95,95,23,0,1,2024-03-22 17:39:00,9.0
__Algorit__,C,2024-03-22 18:02:00,1,95,116,44,1,1,2024-03-22 17:48:00,14.0
__Arrow,A,2024-03-22 17:44:00,2,139,85,21,0,1,2024-03-22 17:35:00,9.0
__Arrow,B,2024-03-22 18:26:00,2,95,95,23,0,1,2024-03-22 17:44:00,42.0
__Aviral__,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
__Aviral__,B,2024-03-22 19:14:00,2,95,95,23,0,0,2024-03-22 17:46:00,88.0
__Chinmay__,A,2024-03-22 17:52:00,1,139,85,21,0,1,2024-03-22 17:35:00,17.0
__Chinmay__,B,2024-03-22 18:21:00,1,95,95,23,0,1,2024-03-22 17:52:00,29.0
__Davit__,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
__Davit__,B,2024-03-22 18:00:00,2,95,95,23,0,1,2024-03-22 17:49:00,11.0
__HITman__,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
__HITman__,B,2024-03-22 17:55:00,2,95,95,23,0,1,2024-03-22 17:42:00,13.0
__HITman__,C,2024-03-22 18:16:00,1,95,116,44,1,1,2024-03-22 17:55:00,21.0
__HITman__,E,2024-03-22 19:23:00,2,121,128,20,2,1,2024-03-22 18:16:00,67.0
__HananSaeed__,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
__HananSaeed__,B,2024-03-22 18:37:00,3,95,95,23,0,1,2024-03-22 17:44:00,53.0
__HananSaeed__,C,2024-03-22 19:11:00,1,95,116,44,1,0,2024-03-22 18:37:00,34.0
__Jahid__Noob__,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
__Jahid__Noob__,B,2024-03-22 18:57:00,1,95,95,23,0,1,2024-03-22 17:42:00,75.0
__LAKSHAY__,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
__LAKSHAY__,C,2024-03-22 18:15:00,2,95,116,44,1,1,2024-03-22 17:39:00,36.0
__LAKSHAY__,B,2024-03-22 18:31:00,3,95,95,23,0,1,2024-03-22 18:15:00,16.0
__LAKSHAY__,D,2024-03-22 19:16:00,1,115,96,25,1,0,2024-03-22 18:31:00,45.0
__Lazarus__,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
__Lazarus__,B,2024-03-22 17:57:00,1,95,95,23,0,1,2024-03-22 17:40:00,17.0
__Lonny,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
__Lonny,B,2024-03-22 18:06:00,1,95,95,23,0,1,2024-03-22 17:44:00,22.0
__Lonny,C,2024-03-22 19:13:00,1,95,116,44,1,1,2024-03-22 18:06:00,67.0
__Morgan,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
__Morgan,B,2024-03-22 17:49:00,1,95,95,23,0,1,2024-03-22 17:42:00,7.0
__Morgan,C,2024-03-22 19:12:00,2,95,116,44,1,1,2024-03-22 17:49:00,83.0
__R3d34,A,2024-03-22 18:52:00,1,139,85,21,0,1,2024-03-22 17:35:00,77.0
__R3d34,B,2024-03-22 19:33:00,4,95,95,23,0,0,2024-03-22 18:52:00,41.0
__SAHIL_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
__SAHIL_,B,2024-03-22 18:25:00,3,95,95,23,0,1,2024-03-22 17:41:00,44.0
__UNEC__,A,2024-03-22 18:15:00,1,139,85,21,0,1,2024-03-22 17:35:00,40.0
__UNEC__,B,2024-03-22 19:12:00,1,95,95,23,0,1,2024-03-22 18:15:00,57.0
___1,A,2024-03-22 17:47:00,2,139,85,21,0,1,2024-03-22 17:35:00,12.0
___1,B,2024-03-22 17:57:00,1,95,95,23,0,1,2024-03-22 17:47:00,10.0
___1,C,2024-03-22 18:05:00,1,95,116,44,1,1,2024-03-22 17:57:00,8.0
___1,D,2024-03-22 18:41:00,4,115,96,25,1,1,2024-03-22 18:05:00,36.0
___1,E,2024-03-22 19:25:00,2,121,128,20,2,1,2024-03-22 18:41:00,44.0
____L___,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
____L___,B,2024-03-22 18:24:00,3,95,95,23,0,1,2024-03-22 17:42:00,42.0
____L___,C,2024-03-22 19:08:00,1,95,116,44,1,1,2024-03-22 18:24:00,44.0
_____BLANK_____,A,2024-03-22 18:33:00,2,139,85,21,0,1,2024-03-22 17:35:00,58.0
_____BLANK_____,B,2024-03-22 19:34:00,1,95,95,23,0,0,2024-03-22 18:33:00,61.0
____v________________,C,2024-03-22 19:04:00,2,95,116,44,1,0,2024-03-22 17:35:00,89.0
____v________________,B,2024-03-22 19:21:00,11,95,95,23,0,0,2024-03-22 19:04:00,17.0
___hello__,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
___hello__,B,2024-03-22 18:00:00,1,95,95,23,0,1,2024-03-22 17:40:00,20.0
___hello__,C,2024-03-22 18:21:00,1,95,116,44,1,1,2024-03-22 18:00:00,21.0
__aly__,B,2024-03-22 18:11:00,3,95,95,23,0,0,2024-03-22 17:35:00,36.0
__aly__,A,2024-03-22 18:36:00,1,139,85,21,0,1,2024-03-22 18:11:00,25.0
__fn__,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
__fn__,B,2024-03-22 17:58:00,1,95,95,23,0,1,2024-03-22 17:41:00,17.0
__fn__,C,2024-03-22 18:40:00,1,95,116,44,1,1,2024-03-22 17:58:00,42.0
__it_is_lokesh__,A,2024-03-22 17:48:00,1,139,85,21,0,1,2024-03-22 17:35:00,13.0
__it_is_lokesh__,B,2024-03-22 19:03:00,3,95,95,23,0,1,2024-03-22 17:48:00,75.0
__izz,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
__izz,B,2024-03-22 19:22:00,6,95,95,23,0,0,2024-03-22 17:49:00,93.0
__koala__,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
__koala__,B,2024-03-22 18:19:00,2,95,95,23,0,0,2024-03-22 17:41:00,38.0
__newbie__,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
__newbie__,B,2024-03-22 17:45:00,1,95,95,23,0,1,2024-03-22 17:39:00,6.0
__newbie__,C,2024-03-22 18:22:00,2,95,116,44,1,1,2024-03-22 17:45:00,37.0
__notAcoder__,A,2024-03-22 17:50:00,1,139,85,21,0,1,2024-03-22 17:35:00,15.0
__notAcoder__,B,2024-03-22 18:49:00,4,95,95,23,0,0,2024-03-22 17:50:00,59.0
__rose,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
__rose,B,2024-03-22 18:14:00,2,95,95,23,0,1,2024-03-22 17:49:00,25.0
__runknowna__,A,2024-03-22 18:00:00,1,139,85,21,0,1,2024-03-22 17:35:00,25.0
__runknowna__,B,2024-03-22 19:20:00,3,95,95,23,0,0,2024-03-22 18:00:00,80.0
__sig,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
__sig,B,2024-03-22 17:46:00,1,95,95,23,0,1,2024-03-22 17:38:00,8.0
__sig,C,2024-03-22 18:07:00,1,95,116,44,1,1,2024-03-22 17:46:00,21.0
__sig,E,2024-03-22 18:41:00,1,121,128,20,2,1,2024-03-22 18:07:00,34.0
__sig,D,2024-03-22 19:34:00,3,115,96,25,1,1,2024-03-22 18:41:00,53.0
__why_are_you_here,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
__why_are_you_here,B,2024-03-22 17:50:00,1,95,95,23,0,1,2024-03-22 17:40:00,10.0
__why_are_you_here,C,2024-03-22 18:57:00,1,95,116,44,1,1,2024-03-22 17:50:00,67.0
__zy__,A,2024-03-22 17:43:00,2,139,85,21,0,0,2024-03-22 17:35:00,8.0
__zy__,B,2024-03-22 17:51:00,2,95,95,23,0,1,2024-03-22 17:43:00,8.0
__zy__,C,2024-03-22 18:35:00,2,95,116,44,1,1,2024-03-22 17:51:00,44.0
_aditya07,A,2024-03-22 17:48:00,1,139,85,21,0,1,2024-03-22 17:35:00,13.0
_aditya07,B,2024-03-22 18:39:00,4,95,95,23,0,0,2024-03-22 17:48:00,51.0
_aditya_b,A,2024-03-22 17:41:00,2,139,85,21,0,1,2024-03-22 17:35:00,6.0
_aditya_b,B,2024-03-22 17:56:00,2,95,95,23,0,1,2024-03-22 17:41:00,15.0
_agni_3753,A,2024-03-22 17:53:00,1,139,85,21,0,1,2024-03-22 17:35:00,18.0
_agni_3753,B,2024-03-22 19:24:00,3,95,95,23,0,0,2024-03-22 17:53:00,91.0
_amanverma_,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
_amanverma_,B,2024-03-22 18:06:00,3,95,95,23,0,1,2024-03-22 17:43:00,23.0
_amanverma_,C,2024-03-22 18:45:00,1,95,116,44,1,0,2024-03-22 18:06:00,39.0
_anidravi,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
_anidravi,B,2024-03-22 18:23:00,3,95,95,23,0,1,2024-03-22 17:43:00,40.0
_anidravi,C,2024-03-22 18:37:00,1,95,116,44,1,1,2024-03-22 18:23:00,14.0
_anik,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
_anik,B,2024-03-22 18:15:00,2,95,95,23,0,1,2024-03-22 17:42:00,33.0
_anuj_007,A,2024-03-22 17:59:00,1,139,85,21,0,1,2024-03-22 17:35:00,24.0
_anuj_007,B,2024-03-22 18:35:00,1,95,95,23,0,1,2024-03-22 17:59:00,36.0
_anzzh_,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
_anzzh_,B,2024-03-22 19:17:00,2,95,95,23,0,1,2024-03-22 17:44:00,93.0
_apurv_,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
_apurv_,B,2024-03-22 17:55:00,1,95,95,23,0,1,2024-03-22 17:38:00,17.0
_bLIC_,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
_bLIC_,B,2024-03-22 17:47:00,2,95,95,23,0,1,2024-03-22 17:38:00,9.0
_bLIC_,C,2024-03-22 17:56:00,2,95,116,44,1,1,2024-03-22 17:47:00,9.0
_bLIC_,D,2024-03-22 18:47:00,4,115,96,25,1,1,2024-03-22 17:56:00,51.0
_bLIC_,E,2024-03-22 19:34:00,1,121,128,20,2,0,2024-03-22 18:47:00,47.0
_bahut__dukh_,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_bahut__dukh_,B,2024-03-22 18:57:00,5,95,95,23,0,0,2024-03-22 17:40:00,77.0
_baljyot,A,2024-03-22 17:46:00,2,139,85,21,0,1,2024-03-22 17:35:00,11.0
_baljyot,B,2024-03-22 18:20:00,1,95,95,23,0,1,2024-03-22 17:46:00,34.0
_balrog_,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
_balrog_,B,2024-03-22 17:59:00,2,95,95,23,0,0,2024-03-22 17:44:00,15.0
_being_prem07,A,2024-03-22 17:54:00,1,139,85,21,0,1,2024-03-22 17:35:00,19.0
_being_prem07,B,2024-03-22 18:30:00,1,95,95,23,0,1,2024-03-22 17:54:00,36.0
_bekhruz,A,2024-03-22 17:50:00,3,139,85,21,0,1,2024-03-22 17:35:00,15.0
_bekhruz,B,2024-03-22 18:30:00,4,95,95,23,0,1,2024-03-22 17:50:00,40.0
_bverma512,A,2024-03-22 17:49:00,2,139,85,21,0,1,2024-03-22 17:35:00,14.0
_bverma512,B,2024-03-22 18:15:00,1,95,95,23,0,1,2024-03-22 17:49:00,26.0
_bverma512,C,2024-03-22 19:05:00,1,95,116,44,1,0,2024-03-22 18:15:00,50.0
_ckx_,A,2024-03-22 18:04:00,3,139,85,21,0,1,2024-03-22 17:35:00,29.0
_ckx_,B,2024-03-22 18:56:00,2,95,95,23,0,1,2024-03-22 18:04:00,52.0
_d.c.___,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_d.c.___,B,2024-03-22 18:28:00,2,95,95,23,0,0,2024-03-22 17:41:00,47.0
_dhruveel_gajipara_,A,2024-03-22 17:48:00,2,139,85,21,0,1,2024-03-22 17:35:00,13.0
_dhruveel_gajipara_,B,2024-03-22 18:31:00,3,95,95,23,0,1,2024-03-22 17:48:00,43.0
_emaster,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
_emaster,B,2024-03-22 17:53:00,1,95,95,23,0,1,2024-03-22 17:42:00,11.0
_emaster,C,2024-03-22 18:47:00,1,95,116,44,1,0,2024-03-22 17:53:00,54.0
_end,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
_end,B,2024-03-22 18:25:00,1,95,95,23,0,1,2024-03-22 17:39:00,46.0
_end,C,2024-03-22 19:16:00,1,95,116,44,1,1,2024-03-22 18:25:00,51.0
_global,B,2024-03-22 18:06:00,1,95,95,23,0,1,2024-03-22 17:35:00,31.0
_global,C,2024-03-22 18:20:00,1,95,116,44,1,1,2024-03-22 18:06:00,14.0
_global,A,2024-03-22 18:24:00,3,139,85,21,0,1,2024-03-22 18:20:00,4.0
_gold,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
_gold,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:39:00,12.0
_gold,D,2024-03-22 19:04:00,1,115,96,25,1,1,2024-03-22 17:51:00,73.0
_gold,C,2024-03-22 19:22:00,7,95,116,44,1,1,2024-03-22 19:04:00,18.0
_halcyon,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
_halcyon,B,2024-03-22 17:50:00,1,95,95,23,0,1,2024-03-22 17:39:00,11.0
_halcyon,C,2024-03-22 18:08:00,1,95,116,44,1,1,2024-03-22 17:50:00,18.0
_halcyon,D,2024-03-22 18:45:00,4,115,96,25,1,1,2024-03-22 18:08:00,37.0
_helloLad,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_helloLad,B,2024-03-22 17:55:00,2,95,95,23,0,1,2024-03-22 17:41:00,14.0
_helloLad,C,2024-03-22 18:18:00,1,95,116,44,1,1,2024-03-22 17:55:00,23.0
_helloLad,D,2024-03-22 18:53:00,1,115,96,25,1,1,2024-03-22 18:18:00,35.0
_helloLad,E,2024-03-22 19:16:00,1,121,128,20,2,1,2024-03-22 18:53:00,23.0
_hsn_,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_hsn_,B,2024-03-22 18:10:00,1,95,95,23,0,1,2024-03-22 17:40:00,30.0
_ibsti,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_ibsti,B,2024-03-22 17:53:00,2,95,95,23,0,1,2024-03-22 17:40:00,13.0
_ibsti,C,2024-03-22 18:37:00,1,95,116,44,1,1,2024-03-22 17:53:00,44.0
_ibsti,D,2024-03-22 19:04:00,1,115,96,25,1,0,2024-03-22 18:37:00,27.0
_imEmontiaj,A,2024-03-22 17:59:00,1,139,85,21,0,1,2024-03-22 17:35:00,24.0
_imEmontiaj,B,2024-03-22 18:32:00,1,95,95,23,0,1,2024-03-22 17:59:00,33.0
_inaccurate,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
_inaccurate,B,2024-03-22 18:04:00,2,95,95,23,0,1,2024-03-22 17:44:00,20.0
_inaccurate,C,2024-03-22 18:56:00,4,95,116,44,1,1,2024-03-22 18:04:00,52.0
_inaccurate,F,2024-03-22 19:04:00,1,93,136,15,2,0,2024-03-22 18:56:00,8.0
_joKer_0,A,2024-03-22 18:02:00,1,139,85,21,0,1,2024-03-22 17:35:00,27.0
_joKer_0,B,2024-03-22 18:22:00,1,95,95,23,0,1,2024-03-22 18:02:00,20.0
_kaal__,A,2024-03-22 17:47:00,1,139,85,21,0,1,2024-03-22 17:35:00,12.0
_kaal__,B,2024-03-22 18:16:00,1,95,95,23,0,1,2024-03-22 17:47:00,29.0
_kaal__,C,2024-03-22 19:14:00,1,95,116,44,1,0,2024-03-22 18:16:00,58.0
_kanha.iya,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
_kanha.iya,B,2024-03-22 18:15:00,1,95,95,23,0,1,2024-03-22 17:41:00,34.0
_kilua_,A,2024-03-22 18:26:00,2,139,85,21,0,1,2024-03-22 17:35:00,51.0
_kilua_,B,2024-03-22 19:16:00,1,95,95,23,0,1,2024-03-22 18:26:00,50.0
_kisna_,A,2024-03-22 17:53:00,1,139,85,21,0,1,2024-03-22 17:35:00,18.0
_kisna_,B,2024-03-22 19:04:00,2,95,95,23,0,1,2024-03-22 17:53:00,71.0
_kool_kid,A,2024-03-22 17:53:00,1,139,85,21,0,1,2024-03-22 17:35:00,18.0
_kool_kid,B,2024-03-22 18:35:00,1,95,95,23,0,1,2024-03-22 17:53:00,42.0
_kshitij_j_,A,2024-03-22 17:51:00,3,139,85,21,0,1,2024-03-22 17:35:00,16.0
_kshitij_j_,B,2024-03-22 18:45:00,1,95,95,23,0,0,2024-03-22 17:51:00,54.0
_l_y_t_,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
_l_y_t_,B,2024-03-22 18:33:00,1,95,95,23,0,1,2024-03-22 17:45:00,48.0
_liuyi_,A,2024-03-22 17:59:00,1,139,85,21,0,1,2024-03-22 17:35:00,24.0
_liuyi_,B,2024-03-22 18:08:00,1,95,95,23,0,1,2024-03-22 17:59:00,9.0
_liuyi_,C,2024-03-22 18:55:00,4,95,116,44,1,1,2024-03-22 18:08:00,47.0
_ll,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_ll,B,2024-03-22 19:13:00,6,95,95,23,0,1,2024-03-22 17:40:00,93.0
_lost_way_,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
_lost_way_,B,2024-03-22 18:49:00,4,95,95,23,0,1,2024-03-22 17:45:00,64.0
_luqyou_,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
_luqyou_,B,2024-03-22 17:50:00,1,95,95,23,0,1,2024-03-22 17:39:00,11.0
_luqyou_,C,2024-03-22 18:09:00,2,95,116,44,1,1,2024-03-22 17:50:00,19.0
_manish_yadav_16,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
_manish_yadav_16,B,2024-03-22 19:14:00,5,95,95,23,0,0,2024-03-22 17:42:00,92.0
_manish_yadav_16,C,2024-03-22 19:14:00,1,95,116,44,1,0,2024-03-22 19:14:00,0.0
_mayank_.12,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
_mayank_.12,B,2024-03-22 19:23:00,1,95,95,23,0,1,2024-03-22 17:49:00,94.0
_meet_,A,2024-03-22 17:54:00,1,139,85,21,0,1,2024-03-22 17:35:00,19.0
_meet_,B,2024-03-22 18:21:00,2,95,95,23,0,1,2024-03-22 17:54:00,27.0
_mirupi.,A,2024-03-22 18:03:00,1,139,85,21,0,1,2024-03-22 17:35:00,28.0
_mirupi.,B,2024-03-22 18:32:00,1,95,95,23,0,1,2024-03-22 18:03:00,29.0
_mirupi.,C,2024-03-22 18:45:00,1,95,116,44,1,1,2024-03-22 18:32:00,13.0
_morsmordre_,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_morsmordre_,B,2024-03-22 17:54:00,3,95,95,23,0,1,2024-03-22 17:40:00,14.0
_morsmordre_,C,2024-03-22 18:11:00,1,95,116,44,1,1,2024-03-22 17:54:00,17.0
_morsmordre_,D,2024-03-22 18:41:00,1,115,96,25,1,1,2024-03-22 18:11:00,30.0
_morsmordre_,E,2024-03-22 19:14:00,1,121,128,20,2,1,2024-03-22 18:41:00,33.0
_n_n_n_n_,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
_n_n_n_n_,B,2024-03-22 18:10:00,1,95,95,23,0,0,2024-03-22 17:43:00,27.0
_nami,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
_nami,B,2024-03-22 18:39:00,3,95,95,23,0,1,2024-03-22 17:46:00,53.0
_nicktz1408_,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
_nicktz1408_,B,2024-03-22 17:57:00,2,95,95,23,0,1,2024-03-22 17:44:00,13.0
_nicktz1408_,C,2024-03-22 18:34:00,2,95,116,44,1,1,2024-03-22 17:57:00,37.0
_ntmin,A,2024-03-22 17:48:00,2,139,85,21,0,1,2024-03-22 17:35:00,13.0
_ntmin,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:48:00,3.0
_ntmin,C,2024-03-22 19:07:00,2,95,116,44,1,1,2024-03-22 17:51:00,76.0
_om723,A,2024-03-22 18:21:00,2,139,85,21,0,1,2024-03-22 17:35:00,46.0
_om723,B,2024-03-22 18:21:00,2,95,95,23,0,1,2024-03-22 18:21:00,0.0
_ooloo_,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
_ooloo_,B,2024-03-22 18:35:00,1,95,95,23,0,1,2024-03-22 17:49:00,46.0
_pcube_,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
_pcube_,B,2024-03-22 18:06:00,2,95,95,23,0,1,2024-03-22 17:45:00,21.0
_pcube_,C,2024-03-22 19:22:00,1,95,116,44,1,1,2024-03-22 18:06:00,76.0
_pk_,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
_pk_,B,2024-03-22 18:24:00,2,95,95,23,0,0,2024-03-22 17:38:00,46.0
_pmr,A,2024-03-22 17:49:00,2,139,85,21,0,1,2024-03-22 17:35:00,14.0
_pmr,B,2024-03-22 18:01:00,1,95,95,23,0,1,2024-03-22 17:49:00,12.0
_pmr,C,2024-03-22 18:54:00,3,95,116,44,1,0,2024-03-22 18:01:00,53.0
_prince_bansal,A,2024-03-22 18:22:00,2,139,85,21,0,1,2024-03-22 17:35:00,47.0
_prince_bansal,B,2024-03-22 19:10:00,1,95,95,23,0,0,2024-03-22 18:22:00,48.0
_puja_singh_,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
_puja_singh_,B,2024-03-22 18:27:00,3,95,95,23,0,1,2024-03-22 17:46:00,41.0
_quantum_coder,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
_quantum_coder,B,2024-03-22 18:30:00,1,95,95,23,0,1,2024-03-22 17:46:00,44.0
_qwerty_lol_,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
_qwerty_lol_,B,2024-03-22 17:56:00,1,95,95,23,0,1,2024-03-22 17:40:00,16.0
_qwerty_lol_,C,2024-03-22 19:07:00,1,95,116,44,1,1,2024-03-22 17:56:00,71.0
_reaper,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
_reaper,B,2024-03-22 19:26:00,4,95,95,23,0,0,2024-03-22 17:42:00,104.0
_ricK,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
_ricK,B,2024-03-22 18:38:00,2,95,95,23,0,1,2024-03-22 17:43:00,55.0
_ricK,C,2024-03-22 19:22:00,1,95,116,44,1,1,2024-03-22 18:38:00,44.0
_rishitha_,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
